,invoice_ID,Branch,City,Yangon,Naypyitaw,Mandalay,customer_type,member_1,Gender,Gender_Male1,product_line,fashion_accessories,food_bev,electronic_accessories,sports_travel,home_lifestyle,health_beauty,unit_price,Quantity,tax_5%,Total,Date,Time,Payment,Ewallet,Cash,credit_card,cogs,gross_margin_%,gross_income,Unsatisfied
639,665-63-9737,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,52.42,3,7.863,165.123,2/27/2019,17:36,Ewallet,1,0,0,157.26,4.761904762,7.863,0.0
640,695-09-5146,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,1,0,0,296.37,4.761904762,14.8185,1.0
641,155-45-3814,C,Naypyitaw,0,1,0,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,1,0,0,708.4,4.761904762,35.42,1.0
642,794-32-2436,B,Mandalay,0,0,1,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,55.67,2,5.567,116.907,3/27/2019,15:08,Ewallet,1,0,0,111.34,4.761904762,5.567,1.0
643,131-15-8856,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,72.52,8,29.008,609.168,3/30/2019,19:26,credit_card,0,0,1,580.16,4.761904762,29.008,1.0
644,273-84-2164,C,Naypyitaw,0,1,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,1,0,0,60.25,4.761904762,3.0125,1.0
645,706-36-6154,A,Yangon,1,0,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,19.36,9,8.712,182.952,1/18/2019,18:43,Ewallet,1,0,0,174.24,4.761904762,8.712,0.0
646,778-89-7974,C,Naypyitaw,0,1,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,70.21,6,21.063,442.323,3/30/2019,14:58,Cash,0,1,0,421.26,4.761904762,21.063,0.0
647,574-31-8277,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,33.63,1,1.6815,35.3115,3/20/2019,19:55,Cash,0,1,0,33.63,4.761904762,1.6815,1.0
648,859-71-0933,C,Naypyitaw,0,1,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,15.49,2,1.549,32.529,1/16/2019,15:10,Cash,0,1,0,30.98,4.761904762,1.549,1.0
649,740-11-5257,C,Naypyitaw,0,1,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,0,1,0,247.4,4.761904762,12.37,0.0
650,369-82-2676,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,75.66,5,18.915,397.215,1/15/2019,18:22,Ewallet,1,0,0,378.3,4.761904762,18.915,0.0
651,563-47-4072,B,Mandalay,0,0,1,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,55.81,6,16.743,351.603,1/22/2019,11:52,Cash,0,1,0,334.86,4.761904762,16.743,0.0
652,742-04-5161,A,Yangon,1,0,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,72.78,10,36.39,764.19,2/3/2019,17:24,Cash,0,1,0,727.8,4.761904762,36.39,0.0
653,149-15-7606,B,Mandalay,0,0,1,Member,1,Male,1,sports_travel,0,0,0,1,0,0,37.32,9,16.794,352.674,3/6/2019,15:31,Ewallet,1,0,0,335.88,4.761904762,16.794,1.0
654,133-77-3154,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,60.18,4,12.036,252.756,2/16/2019,18:04,credit_card,0,0,1,240.72,4.761904762,12.036,0.0
655,169-52-4504,A,Yangon,1,0,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,15.69,3,2.3535,49.4235,3/14/2019,14:13,credit_card,0,0,1,47.07,4.761904762,2.3535,1.0
656,250-81-7186,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,99.69,1,4.9845,104.6745,2/27/2019,10:23,credit_card,0,0,1,99.69,4.761904762,4.9845,0.0
657,562-12-5430,A,Yangon,1,0,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,88.15,3,13.2225,277.6725,1/18/2019,10:11,Ewallet,1,0,0,264.45,4.761904762,13.2225,0.0
658,816-72-8853,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,27.93,5,6.9825,146.6325,1/29/2019,15:48,Cash,0,1,0,139.65,4.761904762,6.9825,1.0
659,491-38-3499,A,Yangon,1,0,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,55.45,1,2.7725,58.2225,2/26/2019,17:46,credit_card,0,0,1,55.45,4.761904762,2.7725,1.0
660,322-02-2271,B,Mandalay,0,0,1,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,42.97,3,6.4455,135.3555,2/3/2019,11:46,Cash,0,1,0,128.91,4.761904762,6.4455,0.0
661,842-29-4695,C,Naypyitaw,0,1,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,17.14,7,5.999,125.979,1/16/2019,12:07,credit_card,0,0,1,119.98,4.761904762,5.999,0.0
662,725-67-2480,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,58.75,6,17.625,370.125,3/24/2019,18:14,credit_card,0,0,1,352.5,4.761904762,17.625,1.0
663,641-51-2661,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,87.1,10,43.55,914.55,2/12/2019,14:45,credit_card,0,0,1,871.0,4.761904762,43.55,0.0
664,714-02-3114,C,Naypyitaw,0,1,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,98.8,2,9.88,207.48,2/21/2019,11:39,Cash,0,1,0,197.6,4.761904762,9.88,0.0
665,518-17-2983,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,48.63,4,9.726,204.246,2/4/2019,15:44,Ewallet,1,0,0,194.52,4.761904762,9.726,0.0
666,779-42-2410,B,Mandalay,0,0,1,Member,1,Male,1,food_bev,0,1,0,0,0,0,57.74,3,8.661,181.881,2/20/2019,13:06,Ewallet,1,0,0,173.22,4.761904762,8.661,0.0
667,190-14-3147,B,Mandalay,0,0,1,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,17.97,4,3.594,75.474,2/23/2019,20:43,Ewallet,1,0,0,71.88,4.761904762,3.594,1.0
668,408-66-6712,C,Naypyitaw,0,1,0,Member,1,Female,0,health_beauty,0,0,0,0,0,1,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,1,0,0,286.26,4.761904762,14.313,1.0
669,679-22-6530,B,Mandalay,0,0,1,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,40.62,2,4.062,85.302,1/17/2019,10:01,credit_card,0,0,1,81.24,4.761904762,4.062,1.0
670,588-47-8641,A,Yangon,1,0,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,1,0,0,560.4,4.761904762,28.02,1.0
671,642-61-4706,B,Mandalay,0,0,1,Member,1,Male,1,food_bev,0,1,0,0,0,0,93.4,2,9.34,196.14,3/30/2019,16:34,Cash,0,1,0,186.8,4.761904762,9.34,1.0
672,576-31-4774,B,Mandalay,0,0,1,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,73.41,3,11.0115,231.2415,3/2/2019,13:10,Ewallet,1,0,0,220.23,4.761904762,11.0115,1.0
673,556-41-6224,C,Naypyitaw,0,1,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,33.64,8,13.456,282.576,2/15/2019,17:10,credit_card,0,0,1,269.12,4.761904762,13.456,0.0
674,811-03-8790,A,Yangon,1,0,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,45.48,10,22.74,477.54,3/1/2019,10:22,credit_card,0,0,1,454.8,4.761904762,22.74,1.0
675,242-11-3142,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,83.77,2,8.377,175.917,2/24/2019,19:57,Cash,0,1,0,167.54,4.761904762,8.377,1.0
676,752-23-3760,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,64.08,7,22.428,470.988,2/19/2019,19:29,credit_card,0,0,1,448.56,4.761904762,22.428,0.0
677,274-05-5470,A,Yangon,1,0,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,73.47,4,14.694,308.574,2/23/2019,18:30,Cash,0,1,0,293.88,4.761904762,14.694,1.0
678,648-94-3045,C,Naypyitaw,0,1,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,58.95,10,29.475,618.975,2/7/2019,14:27,Ewallet,1,0,0,589.5,4.761904762,29.475,0.0
679,130-67-4723,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,48.5,6,14.55,305.55,1/11/2019,13:57,Ewallet,1,0,0,291.0,4.761904762,14.55,0.0
680,528-87-5606,B,Mandalay,0,0,1,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,39.48,1,1.974,41.454,2/12/2019,19:43,Cash,0,1,0,39.48,4.761904762,1.974,1.0
681,320-85-2052,B,Mandalay,0,0,1,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,34.81,1,1.7405,36.5505,1/14/2019,10:11,credit_card,0,0,1,34.81,4.761904762,1.7405,0.0
682,370-96-0655,C,Naypyitaw,0,1,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,49.32,6,14.796,310.716,1/9/2019,13:46,Ewallet,1,0,0,295.92,4.761904762,14.796,0.0
683,105-10-6182,A,Yangon,1,0,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,21.48,2,2.148,45.108,2/27/2019,12:22,Ewallet,1,0,0,42.96,4.761904762,2.148,1.0
684,510-79-0415,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,23.08,6,6.924,145.404,1/24/2019,19:20,Ewallet,1,0,0,138.48,4.761904762,6.924,1.0
685,241-96-5076,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,49.1,2,4.91,103.11,1/8/2019,12:58,credit_card,0,0,1,98.2,4.761904762,4.91,1.0
686,767-97-4650,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,64.83,2,6.483,136.143,1/8/2019,11:59,credit_card,0,0,1,129.66,4.761904762,6.483,0.0
687,648-83-1321,A,Yangon,1,0,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,0,1,0,635.6,4.761904762,31.78,1.0
688,173-57-2300,C,Naypyitaw,0,1,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,0,1,0,145.76,4.761904762,7.288,1.0
689,305-03-2383,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,67.1,3,10.065,211.365,2/15/2019,10:36,Cash,0,1,0,201.3,4.761904762,10.065,0.0
690,394-55-6384,C,Naypyitaw,0,1,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,70.19,9,31.5855,663.2955,1/25/2019,13:38,Cash,0,1,0,631.71,4.761904762,31.5855,1.0
691,266-20-6657,C,Naypyitaw,0,1,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,55.04,7,19.264,404.544,3/12/2019,19:39,Ewallet,1,0,0,385.28,4.761904762,19.264,1.0
692,689-05-1884,A,Yangon,1,0,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,48.63,10,24.315,510.615,3/4/2019,12:44,Cash,0,1,0,486.3,4.761904762,24.315,0.0
693,196-01-2849,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,73.38,7,25.683,539.343,2/10/2019,13:56,Cash,0,1,0,513.66,4.761904762,25.683,0.0
694,372-62-5264,C,Naypyitaw,0,1,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,52.6,9,23.67,497.07,1/16/2019,14:42,Cash,0,1,0,473.4,4.761904762,23.67,0.0
695,800-09-8606,A,Yangon,1,0,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,87.37,5,21.8425,458.6925,1/29/2019,19:45,Cash,0,1,0,436.85,4.761904762,21.8425,1.0
696,182-52-7000,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,27.04,4,5.408,113.568,1/1/2019,20:26,Ewallet,1,0,0,108.16,4.761904762,5.408,1.0
697,826-58-8051,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,62.19,4,12.438,261.198,1/6/2019,19:46,Ewallet,1,0,0,248.76,4.761904762,12.438,1.0
698,868-06-0466,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,69.58,9,31.311,657.531,2/19/2019,19:38,credit_card,0,0,1,626.22,4.761904762,31.311,0.0
699,751-41-9720,C,Naypyitaw,0,1,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,97.5,10,48.75,1023.75,1/12/2019,16:18,Ewallet,1,0,0,975.0,4.761904762,48.75,0.0
700,626-43-7888,C,Naypyitaw,0,1,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,60.41,8,24.164,507.444,2/7/2019,12:23,Ewallet,1,0,0,483.28,4.761904762,24.164,0.0
701,176-64-7711,B,Mandalay,0,0,1,Normal,0,Male,1,food_bev,0,1,0,0,0,0,32.32,3,4.848,101.808,3/27/2019,19:11,credit_card,0,0,1,96.96,4.761904762,4.848,1.0
702,191-29-0321,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,19.77,10,9.885,207.585,2/27/2019,18:57,credit_card,0,0,1,197.7,4.761904762,9.885,1.0
703,729-06-2010,B,Mandalay,0,0,1,Member,1,Male,1,health_beauty,0,0,0,0,0,1,80.47,9,36.2115,760.4415,1/6/2019,11:18,Cash,0,1,0,724.23,4.761904762,36.2115,0.0
704,640-48-5028,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,88.39,9,39.7755,835.2855,3/2/2019,12:40,Cash,0,1,0,795.51,4.761904762,39.7755,1.0
705,186-79-9562,B,Mandalay,0,0,1,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,71.77,7,25.1195,527.5095,3/29/2019,14:06,Cash,0,1,0,502.39,4.761904762,25.1195,0.0
706,834-45-5519,B,Mandalay,0,0,1,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,43.0,4,8.6,180.6,1/31/2019,20:48,Ewallet,1,0,0,172.0,4.761904762,8.6,0.0
707,162-65-8559,C,Naypyitaw,0,1,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,0,1,0,68.98,4.761904762,3.449,1.0
708,760-27-5490,C,Naypyitaw,0,1,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,1,0,0,124.96,4.761904762,6.248,0.0
709,445-30-9252,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,25.7,3,3.855,80.955,1/17/2019,17:59,Ewallet,1,0,0,77.1,4.761904762,3.855,1.0
710,786-94-2700,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,80.62,6,24.186,507.906,2/28/2019,20:18,Cash,0,1,0,483.72,4.761904762,24.186,0.0
711,728-88-7867,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,1,0,0,302.12,4.761904762,15.106,0.0
712,183-21-3799,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,77.63,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,1,0,0,698.67,4.761904762,34.9335,0.0
713,268-20-3585,C,Naypyitaw,0,1,0,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,13.85,9,6.2325,130.8825,2/4/2019,12:50,Ewallet,1,0,0,124.65,4.761904762,6.2325,1.0
714,735-32-9839,C,Naypyitaw,0,1,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,1,0,0,789.6,4.761904762,39.48,0.0
715,258-92-7466,A,Yangon,1,0,0,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,35.68,5,8.92,187.32,2/6/2019,18:33,credit_card,0,0,1,178.4,4.761904762,8.92,1.0
716,857-16-3520,A,Yangon,1,0,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,1,0,0,500.22,4.761904762,25.011,1.0
717,482-17-1179,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,11.94,3,1.791,37.611,1/19/2019,12:47,credit_card,0,0,1,35.82,4.761904762,1.791,0.0
718,788-21-5741,A,Yangon,1,0,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,45.38,3,6.807,142.947,2/17/2019,13:34,credit_card,0,0,1,136.14,4.761904762,6.807,0.0
719,821-14-9046,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,17.48,6,5.244,110.124,1/18/2019,15:04,credit_card,0,0,1,104.88,4.761904762,5.244,1.0
720,418-05-0656,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,25.56,7,8.946,187.866,2/2/2019,20:42,Cash,0,1,0,178.92,4.761904762,8.946,0.0
721,678-79-0726,C,Naypyitaw,0,1,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,90.63,9,40.7835,856.4535,1/18/2019,15:28,Cash,0,1,0,815.67,4.761904762,40.7835,1.0
722,776-68-1096,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,44.12,3,6.618,138.978,3/18/2019,13:45,credit_card,0,0,1,132.36,4.761904762,6.618,0.0
723,592-46-1692,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,36.77,7,12.8695,270.2595,1/11/2019,20:10,Cash,0,1,0,257.39,4.761904762,12.8695,0.0
724,434-35-9162,B,Mandalay,0,0,1,Member,1,Male,1,food_bev,0,1,0,0,0,0,23.34,4,4.668,98.028,2/4/2019,18:53,Ewallet,1,0,0,93.36,4.761904762,4.668,0.0
725,149-14-0304,C,Naypyitaw,0,1,0,Member,1,Female,0,health_beauty,0,0,0,0,0,1,28.5,8,11.4,239.4,2/6/2019,14:24,Cash,0,1,0,228.0,4.761904762,11.4,1.0
726,442-44-6497,C,Naypyitaw,0,1,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,55.57,3,8.3355,175.0455,1/8/2019,11:42,credit_card,0,0,1,166.71,4.761904762,8.3355,1.0
727,174-64-0215,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,69.74,10,34.87,732.27,3/5/2019,17:49,credit_card,0,0,1,697.4,4.761904762,34.87,0.0
728,210-74-9613,C,Naypyitaw,0,1,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,97.26,4,19.452,408.492,3/16/2019,15:33,Ewallet,1,0,0,389.04,4.761904762,19.452,1.0
729,299-29-0180,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,52.18,7,18.263,383.523,3/9/2019,10:54,Cash,0,1,0,365.26,4.761904762,18.263,0.0
730,247-11-2470,A,Yangon,1,0,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,22.32,4,4.464,93.744,3/1/2019,16:23,credit_card,0,0,1,89.28,4.761904762,4.464,1.0
731,635-28-5728,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,56.0,3,8.4,176.4,2/28/2019,19:33,Ewallet,1,0,0,168.0,4.761904762,8.4,1.0
732,756-49-0168,A,Yangon,1,0,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,19.7,1,0.985,20.685,2/8/2019,11:39,Ewallet,1,0,0,19.7,4.761904762,0.985,0.0
733,438-23-1242,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,75.88,7,26.558,557.718,1/24/2019,10:38,Ewallet,1,0,0,531.16,4.761904762,26.558,0.0
734,238-45-6950,B,Mandalay,0,0,1,Member,1,Male,1,food_bev,0,1,0,0,0,0,53.72,1,2.686,56.406,3/1/2019,20:03,Ewallet,1,0,0,53.72,4.761904762,2.686,1.0
735,607-65-2441,C,Naypyitaw,0,1,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,81.95,10,40.975,860.475,3/10/2019,12:39,credit_card,0,0,1,819.5,4.761904762,40.975,1.0
736,386-27-7606,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,81.2,7,28.42,596.82,3/23/2019,15:59,credit_card,0,0,1,568.4,4.761904762,28.42,0.0
737,137-63-5492,C,Naypyitaw,0,1,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,1,0,0,587.6,4.761904762,29.38,0.0
738,197-77-7132,B,Mandalay,0,0,1,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,91.56,8,36.624,769.104,1/12/2019,18:22,Ewallet,1,0,0,732.48,4.761904762,36.624,1.0
739,805-86-0265,A,Yangon,1,0,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,93.96,9,42.282,887.922,3/20/2019,11:32,Cash,0,1,0,845.64,4.761904762,42.282,0.0
740,733-29-1227,C,Naypyitaw,0,1,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,55.61,7,19.4635,408.7335,3/23/2019,12:41,Cash,0,1,0,389.27,4.761904762,19.4635,0.0
741,451-73-2711,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,84.83,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,1,0,0,84.83,4.761904762,4.2415,0.0
742,373-14-0504,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,71.63,2,7.163,150.423,2/12/2019,14:33,Ewallet,1,0,0,143.26,4.761904762,7.163,0.0
743,546-80-2899,A,Yangon,1,0,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,37.69,2,3.769,79.149,2/20/2019,15:29,Ewallet,1,0,0,75.38,4.761904762,3.769,0.0
744,345-68-9016,C,Naypyitaw,0,1,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,31.67,8,12.668,266.028,1/2/2019,16:19,credit_card,0,0,1,253.36,4.761904762,12.668,1.0
745,390-17-5806,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,38.42,1,1.921,40.341,2/2/2019,16:33,Cash,0,1,0,38.42,4.761904762,1.921,0.0
746,457-13-1708,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,65.23,10,32.615,684.915,1/8/2019,19:07,credit_card,0,0,1,652.3,4.761904762,32.615,1.0
747,664-14-2882,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,10.53,5,2.6325,55.2825,1/30/2019,14:43,credit_card,0,0,1,52.65,4.761904762,2.6325,1.0
748,487-79-6868,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,12.29,9,5.5305,116.1405,3/26/2019,19:28,credit_card,0,0,1,110.61,4.761904762,5.5305,0.0
749,314-23-4520,C,Naypyitaw,0,1,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,81.23,7,28.4305,597.0405,1/15/2019,20:44,Cash,0,1,0,568.61,4.761904762,28.4305,0.0
750,210-30-7976,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,22.32,4,4.464,93.744,3/14/2019,11:16,Ewallet,1,0,0,89.28,4.761904762,4.464,1.0
751,585-86-8361,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,27.28,5,6.82,143.22,2/3/2019,10:31,credit_card,0,0,1,136.4,4.761904762,6.82,0.0
752,807-14-7833,A,Yangon,1,0,0,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,1,0,0,174.2,4.761904762,8.71,0.0
753,775-72-1988,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,1,0,0,366.4,4.761904762,18.32,0.0
754,288-38-3758,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,84.87,3,12.7305,267.3405,1/25/2019,18:30,Ewallet,1,0,0,254.61,4.761904762,12.7305,0.0
755,652-43-6591,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,97.29,8,38.916,817.236,3/9/2019,13:18,credit_card,0,0,1,778.32,4.761904762,38.916,1.0
756,785-96-0615,B,Mandalay,0,0,1,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,35.74,8,14.296,300.216,2/17/2019,15:28,Ewallet,1,0,0,285.92,4.761904762,14.296,1.0
757,406-46-7107,A,Yangon,1,0,0,Normal,0,Female,0,home_lifestyle,0,0,0,0,1,0,96.52,6,28.956,608.076,1/11/2019,11:52,Cash,0,1,0,579.12,4.761904762,28.956,1.0
758,250-17-5703,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,18.85,10,9.425,197.925,2/27/2019,18:24,Ewallet,1,0,0,188.5,4.761904762,9.425,1.0
759,156-95-3964,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,55.39,4,11.078,232.638,3/25/2019,15:19,Ewallet,1,0,0,221.56,4.761904762,11.078,0.0
760,842-40-8179,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,77.2,10,38.6,810.6,2/11/2019,10:38,credit_card,0,0,1,772.0,4.761904762,38.6,1.0
761,525-09-8450,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,72.13,10,36.065,757.365,1/31/2019,15:12,credit_card,0,0,1,721.3,4.761904762,36.065,1.0
762,410-67-1709,A,Yangon,1,0,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,1,0,0,511.04,4.761904762,25.552,0.0
763,587-73-4862,A,Yangon,1,0,0,Member,1,Female,0,health_beauty,0,0,0,0,0,1,10.69,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,1,0,0,53.45,4.761904762,2.6725,0.0
764,787-87-2010,A,Yangon,1,0,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,55.5,4,11.1,233.1,1/20/2019,15:48,credit_card,0,0,1,222.0,4.761904762,11.1,1.0
765,593-14-4239,B,Mandalay,0,0,1,Normal,0,Female,0,home_lifestyle,0,0,0,0,1,0,95.46,8,38.184,801.864,3/5/2019,19:40,Ewallet,1,0,0,763.68,4.761904762,38.184,1.0
766,801-88-0346,C,Naypyitaw,0,1,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,76.06,3,11.409,239.589,1/5/2019,20:30,credit_card,0,0,1,228.18,4.761904762,11.409,0.0
